season,game_type,week,gameday,home_team,away_team,home_score,away_score,location,stadium_id,stadium
2026,REG,1,2026-09-13,DET,NO,,,Home,DET00,Ford Field
2026,REG,1,2026-09-13,TEN,NYJ,,,Home,NAS00,Nissan Stadium
2026,REG,1,2026-09-13,CIN,TB,,,Home,CIN00,Paycor Stadium
2026,REG,1,2026-09-13,PHI,WAS,,,Home,PHI00,Lincoln Financial Field
2026,REG,1,2026-09-14,KC,DEN,,,Home,KAN00,GEHA Field at Arrowhead Stadium
2026,REG,2,2026-09-17,BUF,DET,,,Home,BUF00,Highmark Stadium
2026,REG,2,2026-09-20,ATL,CAR,,,Home,ATL97,Mercedes-Benz Stadium
2026,REG,2,2026-09-20,HOU,CIN,,,Home,HOU00,Reliant Stadium
2026,REG,2,2026-09-20,TB,CLE,,,Home,TAM00,Raymond James Stadium
2026,REG,2,2026-09-20,NYJ,GB,,,Home,NYC01,MetLife Stadium
2026,REG,2,2026-09-20,KC,IND,,,Home,KAN00,GEHA Field at Arrowhead Stadium
2026,REG,2,2026-09-20,DEN,JAX,,,Home,DEN00,Empower Field at Mile High
2026,REG,2,2026-09-20,LAC,LV,,,Home,LAX01,SoFi Stadium
2026,REG,2,2026-09-20,SF,MIA,,,Home,SFO01,Levi's Stadium
2026,REG,2,2026-09-20,CHI,MIN,,,Home,CHI98,Soldier Field
2026,REG,2,2026-09-20,BAL,NO,,,Home,BAL00,M&T Bank Stadium
2026,REG,2,2026-09-20,TEN,PHI,,,Home,NAS00,Nissan Stadium
2026,REG,2,2026-09-20,NE,PIT,,,Home,BOS00,Gillette Stadium
2026,REG,2,2026-09-20,ARI,SEA,,,Home,PHO00,State Farm Stadium
2026,REG,2,2026-09-20,DAL,WAS,,,Home,DAL00,AT&T Stadium
2026,REG,2,2026-09-21,LA,NYG,,,Home,LAX01,SoFi Stadium
2026,REG,3,2026-09-24,GB,ATL,,,Home,GNB00,Lambeau Field
2026,REG,3,2026-09-27,SF,ARI,,,Home,SFO01,Levi's Stadium
2026,REG,3,2026-09-27,DAL,BAL,,,Neutral,RIO00,Maracana Stadium
2026,REG,3,2026-09-27,CLE,CAR,,,Home,CLE00,Huntington Bank Field
2026,REG,3,2026-09-27,PIT,CIN,,,Home,PIT00,Acrisure Stadium
2026,REG,3,2026-09-27,IND,HOU,,,Home,IND00,Lucas Oil Stadium
2026,REG,3,2026-09-27,MIA,KC,,,Home,MIA00,Hard Rock Stadium
2026,REG,3,2026-09-27,DEN,LA,,,Home,DEN00,Empower Field at Mile High
2026,REG,3,2026-09-27,BUF,LAC,,,Home,BUF00,Highmark Stadium
2026,REG,3,2026-09-27,NO,LV,,,Home,NOR00,Caesars Superdome
2026,REG,3,2026-09-27,TB,MIN,,,Home,TAM00,Raymond James Stadium
2026,REG,3,2026-09-27,JAX,NE,,,Home,JAX00,EverBank Stadium
2026,REG,3,2026-09-27,DET,NYJ,,,Home,DET00,Ford Field
2026,REG,3,2026-09-27,WAS,SEA,,,Home,WAS00,Northwest Stadium
2026,REG,3,2026-09-27,NYG,TEN,,,Home,NYC01,MetLife Stadium
2026,REG,3,2026-09-28,CHI,PHI,,,Home,CHI98,Soldier Field
2026,REG,4,2026-10-01,CLE,PIT,,,Home,CLE00,Huntington Bank Field
2026,REG,4,2026-10-04,NYG,ARI,,,Home,NYC01,MetLife Stadium
2026,REG,4,2026-10-04,HOU,DAL,,,Home,HOU00,Reliant Stadium
2026,REG,4,2026-10-04,SF,DEN,,,Home,SFO01,Levi's Stadium
2026,REG,4,2026-10-04,CAR,DET,,,Home,CAR00,Bank of America Stadium
2026,REG,4,2026-10-04,TB,GB,,,Home,TAM00,Raymond James Stadium
2026,REG,4,2026-10-04,WAS,IND,,,Neutral,LON02,Tottenham Hotspur Stadium
2026,REG,4,2026-10-04,CIN,JAX,,,Home,CIN00,Paycor Stadium
2026,REG,4,2026-10-04,LV,KC,,,Home,VEG00,Allegiant Stadium
2026,REG,4,2026-10-04,PHI,LA,,,Home,PHI00,Lincoln Financial Field
2026,REG,4,2026-10-04,SEA,LAC,,,Home,SEA00,Lumen Field
2026,REG,4,2026-10-04,MIN,MIA,,,Home,MIN01,U.S. Bank Stadium
2026,REG,4,2026-10-04,BUF,NE,,,Home,BUF00,Highmark Stadium
2026,REG,4,2026-10-04,CHI,NYJ,,,Home,CHI98,Soldier Field
2026,REG,4,2026-10-04,BAL,TEN,,,Home,BAL00,M&T Bank Stadium
2026,REG,4,2026-10-05,NO,ATL,,,Home,NOR00,Caesars Superdome
2026,REG,5,2026-10-08,DAL,TB,,,Home,DAL00,AT&T Stadium
2026,REG,5,2026-10-11,ATL,BAL,,,Home,ATL97,Mercedes-Benz Stadium
2026,REG,5,2026-10-11,GB,CHI,,,Home,GNB00,Lambeau Field
2026,REG,5,2026-10-11,MIA,CIN,,,Home,MIA00,Hard Rock Stadium
2026,REG,5,2026-10-11,NYJ,CLE,,,Home,NYC01,MetLife Stadium
2026,REG,5,2026-10-11,LAC,DEN,,,Home,LAX01,SoFi Stadium
2026,REG,5,2026-10-11,ARI,DET,,,Home,PHO00,State Farm Stadium
2026,REG,5,2026-10-11,TEN,HOU,,,Home,NAS00,Nissan Stadium
2026,REG,5,2026-10-11,PIT,IND,,,Home,PIT00,Acrisure Stadium
2026,REG,5,2026-10-11,NE,LV,,,Home,BOS00,Gillette Stadium
2026,REG,5,2026-10-11,NO,MIN,,,Home,NOR00,Caesars Superdome
2026,REG,5,2026-10-11,WAS,NYG,,,Home,WAS00,Northwest Stadium
2026,REG,5,2026-10-11,JAX,PHI,,,Home,JAX00,Tottenham Hotspur Stadium
2026,REG,5,2026-10-11,SEA,SF,,,Home,SEA00,Lumen Field
2026,REG,5,2026-10-12,LA,BUF,,,Home,LAX01,SoFi Stadium
2026,REG,6,2026-10-15,DEN,SEA,,,Home,DEN00,Empower Field at Mile High
2026,REG,6,2026-10-18,LA,ARI,,,Home,LAX01,SoFi Stadium
2026,REG,6,2026-10-18,CLE,BAL,,,Home,CLE00,Huntington Bank Field
2026,REG,6,2026-10-18,LV,BUF,,,Home,VEG00,Allegiant Stadium
2026,REG,6,2026-10-18,PHI,CAR,,,Home,PHI00,Lincoln Financial Field
2026,REG,6,2026-10-18,ATL,CHI,,,Home,ATL97,Mercedes-Benz Stadium
2026,REG,6,2026-10-18,GB,DAL,,,Home,GNB00,Lambeau Field
2026,REG,6,2026-10-18,JAX,HOU,,,Neutral,LON00,Wembley Stadium
2026,REG,6,2026-10-18,KC,LAC,,,Home,KAN00,GEHA Field at Arrowhead Stadium
2026,REG,6,2026-10-18,NYG,NO,,,Home,NYC01,MetLife Stadium
2026,REG,6,2026-10-18,NE,NYJ,,,Home,BOS00,Gillette Stadium
2026,REG,6,2026-10-18,TB,PIT,,,Home,TAM00,Raymond James Stadium
2026,REG,6,2026-10-18,IND,TEN,,,Home,IND00,Lucas Oil Stadium
2026,REG,6,2026-10-19,SF,WAS,,,Home,SFO01,Levi's Stadium
2026,REG,7,2026-10-22,CHI,NE,,,Home,CHI98,Soldier Field
2026,REG,7,2026-10-25,BAL,CIN,,,Home,BAL00,M&T Bank Stadium
2026,REG,7,2026-10-25,TEN,CLE,,,Home,NAS00,Nissan Stadium
2026,REG,7,2026-10-25,ARI,DEN,,,Home,PHO00,State Farm Stadium
2026,REG,7,2026-10-25,DET,GB,,,Home,DET00,Ford Field
2026,REG,7,2026-10-25,MIN,IND,,,Home,MIN01,U.S. Bank Stadium
2026,REG,7,2026-10-25,SEA,KC,,,Home,SEA00,Lumen Field
2026,REG,7,2026-10-25,LV,LA,,,Home,VEG00,Allegiant Stadium
2026,REG,7,2026-10-25,NYJ,MIA,,,Home,NYC01,MetLife Stadium
2026,REG,7,2026-10-25,HOU,NYG,,,Home,HOU00,Reliant Stadium
2026,REG,7,2026-10-25,NO,PIT,,,Neutral,PAR00,Stade de France
2026,REG,7,2026-10-25,ATL,SF,,,Home,ATL97,Mercedes-Benz Stadium
2026,REG,7,2026-10-25,CAR,TB,,,Home,CAR00,Bank of America Stadium
2026,REG,7,2026-10-26,PHI,DAL,,,Home,PHI00,Lincoln Financial Field
2026,REG,8,2026-10-29,GB,CAR,,,Home,GNB00,Lambeau Field
2026,REG,8,2026-11-01,DAL,ARI,,,Home,DAL00,AT&T Stadium
2026,REG,8,2026-11-01,TB,ATL,,,Home,TAM00,Raymond James Stadium
2026,REG,8,2026-11-01,BUF,BAL,,,Home,BUF00,Highmark Stadium
2026,REG,8,2026-11-01,PIT,CLE,,,Home,PIT00,Acrisure Stadium
2026,REG,8,2026-11-01,JAX,IND,,,Home,JAX00,EverBank Stadium
2026,REG,8,2026-11-01,DEN,KC,,,Home,DEN00,Empower Field at Mile High
2026,REG,8,2026-11-01,LA,LAC,,,Home,LAX01,SoFi Stadium
2026,REG,8,2026-11-01,NYJ,LV,,,Home,NYC01,MetLife Stadium
2026,REG,8,2026-11-01,DET,MIN,,,Home,DET00,Ford Field
2026,REG,8,2026-11-01,MIA,NE,,,Home,MIA00,Hard Rock Stadium
2026,REG,8,2026-11-01,WAS,PHI,,,Home,WAS00,Northwest Stadium
2026,REG,8,2026-11-01,CIN,TEN,,,Home,CIN00,Paycor Stadium
2026,REG,8,2026-11-02,SEA,CHI,,,Home,SEA00,Lumen Field
2026,REG,9,2026-11-05,BAL,JAX,,,Home,BAL00,M&T Bank Stadium
2026,REG,9,2026-11-08,SEA,ARI,,,Home,SEA00,Lumen Field
2026,REG,9,2026-11-08,ATL,CIN,,,Neutral,MAD01,Bernabeu
2026,REG,9,2026-11-08,NO,CLE,,,Home,NOR00,Caesars Superdome
2026,REG,9,2026-11-08,IND,DAL,,,Home,IND00,Lucas Oil Stadium
2026,REG,9,2026-11-08,CAR,DEN,,,Home,CAR00,Bank of America Stadium
2026,REG,9,2026-11-08,MIA,DET,,,Home,MIA00,Hard Rock Stadium
2026,REG,9,2026-11-08,NE,GB,,,Home,BOS00,Gillette Stadium
2026,REG,9,2026-11-08,LAC,HOU,,,Home,LAX01,SoFi Stadium
2026,REG,9,2026-11-08,WAS,LA,,,Home,WAS00,Northwest Stadium
2026,REG,9,2026-11-08,SF,LV,,,Home,SFO01,Levi's Stadium
2026,REG,9,2026-11-08,PHI,NYG,,,Home,PHI00,Lincoln Financial Field
2026,REG,9,2026-11-08,KC,NYJ,,,Home,KAN00,GEHA Field at Arrowhead Stadium
2026,REG,9,2026-11-08,CHI,TB,,,Home,CHI98,Soldier Field
2026,REG,9,2026-11-09,MIN,BUF,,,Home,MIN01,U.S. Bank Stadium
2026,REG,10,2026-11-12,NYG,WAS,,,Home,NYC01,MetLife Stadium
2026,REG,10,2026-11-15,NYJ,BUF,,,Home,NYC01,MetLife Stadium
2026,REG,10,2026-11-15,NO,CAR,,,Home,NOR00,Caesars Superdome
2026,REG,10,2026-11-15,CLE,HOU,,,Home,CLE00,Huntington Bank Field
2026,REG,10,2026-11-15,TEN,JAX,,,Home,NAS00,Nissan Stadium
2026,REG,10,2026-11-15,ATL,KC,,,Home,ATL97,Mercedes-Benz Stadium
2026,REG,10,2026-11-15,ARI,LA,,,Home,PHO00,State Farm Stadium
2026,REG,10,2026-11-15,IND,MIA,,,Home,IND00,Lucas Oil Stadium
2026,REG,10,2026-11-15,GB,MIN,,,Home,GNB00,Lambeau Field
2026,REG,10,2026-11-15,DET,NE,,,Neutral,MUN01,FC Bayern Munich Stadium
2026,REG,10,2026-11-15,CIN,PIT,,,Home,CIN00,Paycor Stadium
2026,REG,10,2026-11-15,LV,SEA,,,Home,VEG00,Allegiant Stadium
2026,REG,10,2026-11-15,DAL,SF,,,Home,DAL00,AT&T Stadium
2026,REG,10,2026-11-16,BAL,LAC,,,Home,BAL00,M&T Bank Stadium
2026,REG,11,2026-11-19,HOU,IND,,,Home,HOU00,Reliant Stadium
2026,REG,11,2026-11-22,KC,ARI,,,Home,KAN00,GEHA Field at Arrowhead Stadium
2026,REG,11,2026-11-22,CAR,BAL,,,Home,CAR00,Bank of America Stadium
2026,REG,11,2026-11-22,NYG,JAX,,,Home,NYC01,MetLife Stadium
2026,REG,11,2026-11-22,DEN,LV,,,Home,DEN00,Empower Field at Mile High
2026,REG,11,2026-11-22,BUF,MIA,,,Home,BUF00,Highmark Stadium
2026,REG,11,2026-11-22,SF,MIN,,,Neutral,MEX00,Estadio Banorte
2026,REG,11,2026-11-22,CHI,NO,,,Home,CHI98,Soldier Field
2026,REG,11,2026-11-22,LAC,NYJ,,,Home,LAX01,SoFi Stadium
2026,REG,11,2026-11-22,PHI,PIT,,,Home,PHI00,Lincoln Financial Field
2026,REG,11,2026-11-22,DET,TB,,,Home,DET00,Ford Field
2026,REG,11,2026-11-22,DAL,TEN,,,Home,DAL00,AT&T Stadium
2026,REG,11,2026-11-23,WAS,CIN,,,Home,WAS00,Northwest Stadium
2026,REG,12,2026-11-25,LA,GB,,,Home,LAX01,SoFi Stadium
2026,REG,12,2026-11-26,DET,CHI,,,Home,DET00,Ford Field
2026,REG,12,2026-11-26,BUF,KC,,,Home,BUF00,Highmark Stadium
2026,REG,12,2026-11-26,DAL,PHI,,,Home,DAL00,AT&T Stadium
2026,REG,12,2026-11-27,PIT,DEN,,,Home,PIT00,Acrisure Stadium
2026,REG,12,2026-11-29,MIN,ATL,,,Home,MIN01,U.S. Bank Stadium
2026,REG,12,2026-11-29,HOU,BAL,,,Home,HOU00,Reliant Stadium
2026,REG,12,2026-11-29,CLE,LV,,,Home,CLE00,Huntington Bank Field
2026,REG,12,2026-11-29,LAC,NE,,,Home,LAX01,SoFi Stadium
2026,REG,12,2026-11-29,CIN,NO,,,Home,CIN00,Paycor Stadium
2026,REG,12,2026-11-29,IND,NYG,,,Home,IND00,Lucas Oil Stadium
2026,REG,12,2026-11-29,MIA,NYJ,,,Home,MIA00,Hard Rock Stadium
2026,REG,12,2026-11-29,SF,SEA,,,Home,SFO01,Levi's Stadium
2026,REG,12,2026-11-29,JAX,TEN,,,Home,JAX00,EverBank Stadium
2026,REG,12,2026-11-29,ARI,WAS,,,Home,PHO00,State Farm Stadium
2026,REG,12,2026-11-30,TB,CAR,,,Home,TAM00,Raymond James Stadium
2026,REG,13,2026-12-03,LA,KC,,,Home,LAX01,SoFi Stadium
2026,REG,13,2026-12-06,NE,BUF,,,Home,BOS00,Gillette Stadium
2026,REG,13,2026-12-06,MIN,CAR,,,Home,MIN01,U.S. Bank Stadium
2026,REG,13,2026-12-06,CLE,CIN,,,Home,CLE00,Huntington Bank Field
2026,REG,13,2026-12-06,ATL,DET,,,Home,ATL97,Mercedes-Benz Stadium
2026,REG,13,2026-12-06,NO,GB,,,Home,NOR00,Caesars Superdome
2026,REG,13,2026-12-06,PIT,HOU,,,Home,PIT00,Acrisure Stadium
2026,REG,13,2026-12-06,CHI,JAX,,,Home,CHI98,Soldier Field
2026,REG,13,2026-12-06,TB,LAC,,,Home,TAM00,Raymond James Stadium
2026,REG,13,2026-12-06,DEN,MIA,,,Home,DEN00,Empower Field at Mile High
2026,REG,13,2026-12-06,ARI,PHI,,,Home,PHO00,State Farm Stadium
2026,REG,13,2026-12-06,NYG,SF,,,Home,NYC01,MetLife Stadium
2026,REG,13,2026-12-06,TEN,WAS,,,Home,NAS00,Nissan Stadium
2026,REG,13,2026-12-07,SEA,DAL,,,Home,SEA00,Lumen Field
2026,REG,14,2026-12-10,NE,MIN,,,Home,BOS00,Gillette Stadium
2026,REG,14,2026-12-13,CLE,ATL,,,Home,CLE00,Huntington Bank Field
2026,REG,14,2026-12-13,GB,BUF,,,Home,GNB00,Lambeau Field
2026,REG,14,2026-12-13,MIA,CHI,,,Home,MIA00,Hard Rock Stadium
2026,REG,14,2026-12-13,NYJ,DEN,,,Home,NYC01,MetLife Stadium
2026,REG,14,2026-12-13,WAS,HOU,,,Home,WAS00,Northwest Stadium
2026,REG,14,2026-12-13,PHI,IND,,,Home,PHI00,Lincoln Financial Field
2026,REG,14,2026-12-13,CIN,KC,,,Home,CIN00,Paycor Stadium
2026,REG,14,2026-12-13,SF,LA,,,Home,SFO01,Levi's Stadium
2026,REG,14,2026-12-13,LV,LAC,,,Home,VEG00,Allegiant Stadium
2026,REG,14,2026-12-13,CAR,NO,,,Home,CAR00,Bank of America Stadium
2026,REG,14,2026-12-13,SEA,NYG,,,Home,SEA00,Lumen Field
2026,REG,14,2026-12-13,BAL,TB,,,Home,BAL00,M&T Bank Stadium
2026,REG,14,2026-12-13,DET,TEN,,,Home,DET00,Ford Field
2026,REG,14,2026-12-14,JAX,PIT,,,Home,JAX00,EverBank Stadium
2026,REG,15,2026-12-17,LAC,SF,,,Home,LAX01,SoFi Stadium
2026,REG,15,2026-12-19,BUF,CHI,,,Home,BUF00,Highmark Stadium
2026,REG,15,2026-12-19,PHI,SEA,,,Home,PHI00,Lincoln Financial Field
2026,REG,15,2026-12-20,WAS,ATL,,,Home,WAS00,Northwest Stadium
2026,REG,15,2026-12-20,PIT,BAL,,,Home,PIT00,Acrisure Stadium
2026,REG,15,2026-12-20,CAR,CIN,,,Home,CAR00,Bank of America Stadium
2026,REG,15,2026-12-20,NYG,CLE,,,Home,NYC01,MetLife Stadium
2026,REG,15,2026-12-20,LA,DAL,,,Home,LAX01,SoFi Stadium
2026,REG,15,2026-12-20,LV,DEN,,,Home,VEG00,Allegiant Stadium
2026,REG,15,2026-12-20,MIN,DET,,,Home,MIN01,U.S. Bank Stadium
2026,REG,15,2026-12-20,TEN,IND,,,Home,NAS00,Nissan Stadium
2026,REG,15,2026-12-20,HOU,JAX,,,Home,HOU00,Reliant Stadium
2026,REG,15,2026-12-20,GB,MIA,,,Home,GNB00,Lambeau Field
2026,REG,15,2026-12-20,TB,NO,,,Home,TAM00,Raymond James Stadium
2026,REG,15,2026-12-20,ARI,NYJ,,,Home,PHO00,State Farm Stadium
2026,REG,15,2026-12-21,KC,NE,,,Home,KAN00,GEHA Field at Arrowhead Stadium
2026,REG,16,2026-12-24,PHI,HOU,,,Home,PHI00,Lincoln Financial Field
2026,REG,16,2026-12-25,DEN,BUF,,,Home,DEN00,Empower Field at Mile High
2026,REG,16,2026-12-25,CHI,GB,,,Home,CHI98,Soldier Field
2026,REG,16,2026-12-25,SEA,LA,,,Home,SEA00,Lumen Field
2026,REG,16,2026-12-27,NO,ARI,,,Home,NOR00,Caesars Superdome
2026,REG,16,2026-12-27,PIT,CAR,,,Home,PIT00,Acrisure Stadium
2026,REG,16,2026-12-27,IND,CIN,,,Home,IND00,Lucas Oil Stadium
2026,REG,16,2026-12-27,BAL,CLE,,,Home,BAL00,M&T Bank Stadium
2026,REG,16,2026-12-27,DAL,JAX,,,Home,DAL00,AT&T Stadium
2026,REG,16,2026-12-27,MIA,LAC,,,Home,MIA00,Hard Rock Stadium
2026,REG,16,2026-12-27,NYJ,NE,,,Home,NYC01,MetLife Stadium
2026,REG,16,2026-12-27,KC,SF,,,Home,KAN00,GEHA Field at Arrowhead Stadium
2026,REG,16,2026-12-27,ATL,TB,,,Home,ATL97,Mercedes-Benz Stadium
2026,REG,16,2026-12-27,LV,TEN,,,Home,VEG00,Allegiant Stadium
2026,REG,16,2026-12-27,MIN,WAS,,,Home,MIN01,U.S. Bank Stadium
2026,REG,16,2026-12-28,DET,NYG,,,Home,DET00,Ford Field
2026,REG,17,2026-12-31,CIN,BAL,,,Home,CIN00,Paycor Stadium
2026,REG,17,2027-01-03,MIA,BUF,,,Home,MIA00,Hard Rock Stadium
2026,REG,17,2027-01-03,NE,DEN,,,Home,BOS00,Gillette Stadium
2026,REG,17,2027-01-03,CHI,DET,,,Home,CHI98,Soldier Field
2026,REG,17,2027-01-03,CLE,IND,,,Home,CLE00,Huntington Bank Field
2026,REG,17,2027-01-03,LAC,KC,,,Home,LAX01,SoFi Stadium
2026,REG,17,2027-01-03,TB,LA,,,Home,TAM00,Raymond James Stadium
2026,REG,17,2027-01-03,ARI,LV,,,Home,PHO00,State Farm Stadium
2026,REG,17,2027-01-03,NYJ,MIN,,,Home,NYC01,MetLife Stadium
2026,REG,17,2027-01-03,ATL,NO,,,Home,ATL97,Mercedes-Benz Stadium
2026,REG,17,2027-01-03,DAL,NYG,,,Home,DAL00,AT&T Stadium
2026,REG,17,2027-01-03,SF,PHI,,,Home,SFO01,Levi's Stadium
2026,REG,17,2027-01-03,TEN,PIT,,,Home,NAS00,Nissan Stadium
2026,REG,17,2027-01-03,CAR,SEA,,,Home,CAR00,Bank of America Stadium
2026,REG,17,2027-01-03,JAX,WAS,,,Home,JAX00,EverBank Stadium
2026,REG,17,2027-01-04,GB,HOU,,,Home,GNB00,Lambeau Field
2026,REG,18,2027-01-10,CAR,ATL,,,Home,CAR00,Bank of America Stadium
2026,REG,18,2027-01-10,MIN,CHI,,,Home,MIN01,U.S. Bank Stadium
2026,REG,18,2027-01-10,CIN,CLE,,,Home,CIN00,Paycor Stadium
2026,REG,18,2027-01-10,WAS,DAL,,,Home,WAS00,Northwest Stadium
2026,REG,18,2027-01-10,GB,DET,,,Home,GNB00,Lambeau Field
2026,REG,18,2027-01-10,IND,JAX,,,Home,IND00,Lucas Oil Stadium
2026,REG,18,2027-01-10,DEN,LAC,,,Home,DEN00,Empower Field at Mile High
2026,REG,18,2027-01-10,KC,LV,,,Home,KAN00,GEHA Field at Arrowhead Stadium
2026,REG,18,2027-01-10,NE,MIA,,,Home,BOS00,Gillette Stadium
2026,REG,18,2027-01-10,BUF,NYJ,,,Home,BUF00,Highmark Stadium
2026,REG,18,2027-01-10,NYG,PHI,,,Home,NYC01,MetLife Stadium
2026,REG,18,2027-01-10,BAL,PIT,,,Home,BAL00,M&T Bank Stadium
2026,REG,18,2027-01-10,LA,SEA,,,Home,LAX01,SoFi Stadium
2026,REG,18,2027-01-10,ARI,SF,,,Home,PHO00,State Farm Stadium
2026,REG,18,2027-01-10,NO,TB,,,Home,NOR00,Caesars Superdome
2026,REG,18,2027-01-10,HOU,TEN,,,Home,HOU00,Reliant Stadium
